index,match_id,x,y,xG,minute,result,team,h_a,player,home_score,away_score,home_goal_scored,away_goal_scored,test_home_score,home_current_score,away_current_score
606,18225,0.8719999694824219,0.5740000152587891,0.017121588811278343,65,MissedShots,Fulham,h,Aleksandar Mitrovic,0,0,0,0,,0,0
618,18225,0.855999984741211,0.6680000305175782,0.051589805632829666,66,BlockedShot,Brentford,a,Rico Henry,0,0,0,0,,0,0
619,18225,0.9669999694824218,0.5659999847412109,0.1176614984869957,68,MissedShots,Brentford,a,Ivan Toney,0,0,0,0,,0,0
620,18225,0.9540000152587891,0.5220000076293946,0.6088230609893799,70,Goal,Brentford,a,Ivan Toney,0,0,0,1,,0,0
621,18225,0.924000015258789,0.37099998474121093,0.019141115248203278,73,MissedShots,Brentford,a,Ben Mee,0,0,0,0,,0,1
622,18225,0.8619999694824219,0.6930000305175781,0.048701029270887375,74,BlockedShot,Brentford,a,Keane Lewis-Potter,0,0,0,0,,0,0
623,18225,0.8490000152587891,0.59,0.026679759845137596,74,BlockedShot,Brentford,a,Shandon Baptiste,0,0,0,0,,0,0
624,18225,0.7930000305175782,0.33799999237060546,0.02483495883643627,75,SavedShot,Brentford,a,Christian Nørgaard,0,0,0,0,,0,0
607,18225,0.965999984741211,0.5529999923706055,0.5213565230369568,81,SavedShot,Fulham,h,Aleksandar Mitrovic,0,0,0,0,,0,0
608,18225,0.8680000305175781,0.5170000076293946,0.08491482585668564,81,MissedShots,Fulham,h,Harrison Reed,0,0,0,0,,0,0
609,18225,0.8240000152587891,0.4470000076293945,0.05188551917672157,87,BlockedShot,Fulham,h,Harrison Reed,0,0,0,0,,0,0
610,18225,0.874000015258789,0.6179999923706054,0.2897240221500397,88,MissedShots,Fulham,h,Aleksandar Mitrovic,0,0,0,0,,0,0
611,18225,0.9109999847412109,0.5690000152587891,0.03818156570196152,89,Goal,Fulham,h,Aleksandar Mitrovic,0,0,1,0,,0,0
625,18226,0.8390000152587891,0.7069999694824218,0.034494202584028244,2,BlockedShot,Leicester,h,Harvey Barnes,0,0,0,0,,1,0
631,18226,0.8959999847412109,0.39599998474121095,0.0731809213757515,6,MissedShots,Southampton,a,Sékou Mara,0,0,0,0,,0,0
632,18226,0.7569999694824219,0.585999984741211,0.013926435261964798,11,SavedShot,Southampton,a,Romeo Lavia,0,0,0,0,,0,0
626,18226,0.95,0.32599998474121095,0.041036128997802734,13,MissedShots,Leicester,h,Ayoze Pérez,0,0,0,0,,0,0
627,18226,0.895,0.3320000076293945,0.05545184388756752,13,BlockedShot,Leicester,h,James Maddison,0,0,0,0,,0,0
628,18226,0.8190000152587891,0.504000015258789,0.021375302225351334,28,MissedShots,Leicester,h,Jamie Vardy,0,0,0,0,,0,0
629,18226,0.8630000305175781,0.705999984741211,0.04259856045246124,39,MissedShots,Leicester,h,Harvey Barnes,0,0,0,0,,0,0
630,18226,0.7730000305175782,0.27600000381469725,0.04799170419573784,53,Goal,Leicester,h,James Maddison,0,0,1,0,,0,0
633,18226,0.9309999847412109,0.4859999847412109,0.22828684747219086,61,MissedShots,Southampton,a,Armel Bella Kotchap,0,0,0,0,,1,0
634,18226,0.8019999694824219,0.42700000762939455,0.034918323159217834,62,BlockedShot,Southampton,a,Mohamed Elyounoussi,0,0,0,0,,0,0
635,18226,0.9080000305175782,0.629000015258789,0.2730983793735504,67,Goal,Southampton,a,Che Adams,0,0,0,1,,0,0
636,18226,0.8919999694824219,0.5159999847412109,0.07738117128610611,75,MissedShots,Southampton,a,Mohammed Salisu,0,0,0,0,,0,1
637,18226,0.754000015258789,0.615999984741211,0.020953135564923286,76,MissedShots,Southampton,a,Stuart Armstrong,0,0,0,0,,0,0
638,18226,0.9230000305175782,0.53,0.39529162645339966,83,Goal,Southampton,a,Che Adams,0,0,0,1,,0,0
639,18226,0.9290000152587891,0.4259999847412109,0.12450887262821198,95,BlockedShot,Southampton,a,Che Adams,0,0,0,0,,0,1
646,18227,0.9269999694824219,0.6769999694824219,0.2561597228050232,4,SavedShot,Arsenal,a,Gabriel Martinelli,0,0,0,0,,0,0
647,18227,0.9290000152587891,0.47299999237060547,0.5177977681159973,4,Goal,Arsenal,a,Martin Odegaard,0,0,0,1,,0,0
648,18227,0.9019999694824219,0.4420000076293945,0.1237473413348198,10,Goal,Arsenal,a,Martin Odegaard,0,0,0,1,,0,1
649,18227,0.9259999847412109,0.52,0.05260807275772095,12,MissedShots,Arsenal,a,Gabriel,0,0,0,0,,0,1
650,18227,0.9519999694824218,0.41,0.03011949546635151,21,BlockedShot,Arsenal,a,Gabriel Jesus,0,0,0,0,,0,0
651,18227,0.8080000305175781,0.41900001525878905,0.042087290436029434,21,BlockedShot,Arsenal,a,Bukayo Saka,0,0,0,0,,0,0
652,18227,0.7930000305175782,0.40400001525878904,0.023576661944389343,39,BlockedShot,Arsenal,a,Martin Odegaard,0,0,0,0,,0,0
653,18227,0.9059999847412109,0.4179999923706055,0.09757623076438904,39,BlockedShot,Arsenal,a,Gabriel Jesus,0,0,0,0,,0,0
640,18227,0.905,0.629000015258789,0.021167995408177376,50,SavedShot,Bournemouth,h,Chris Mepham,0,0,0,0,,0,0
641,18227,0.764000015258789,0.3609999847412109,0.01441626064479351,50,MissedShots,Bournemouth,h,Jefferson Lerma,0,0,0,0,,0,0
654,18227,0.8540000152587891,0.5659999847412109,0.0810268223285675,53,Goal,Arsenal,a,William Saliba,0,0,0,1,,0,0
655,18227,0.884000015258789,0.3160000038146973,0.11101491749286652,57,MissedShots,Arsenal,a,Gabriel Martinelli,0,0,0,0,,0,1
656,18227,0.77,0.6519999694824219,0.03030278906226158,63,MissedShots,Arsenal,a,Gabriel Martinelli,0,0,0,0,,0,0
657,18227,0.9019999694824219,0.6020000076293945,0.1351705938577652,70,MissedShots,Arsenal,a,Gabriel Martinelli,0,0,0,0,,0,0
642,18227,0.9269999694824219,0.3160000038146973,0.07218566536903381,77,MissedShots,Bournemouth,h,Marcus Tavernier,0,0,0,0,,0,0
643,18227,0.8590000152587891,0.509000015258789,0.0257275328040123,78,MissedShots,Bournemouth,h,Kieffer Moore,0,0,0,0,,0,0
644,18227,0.7419999694824219,0.61,0.05203781649470329,85,MissedShots,Bournemouth,h,Marcus Tavernier,0,0,0,0,,0,0
658,18227,0.8980000305175782,0.3579999923706055,0.2657989263534546,89,SavedShot,Arsenal,a,Eddie Nketiah,0,0,0,0,,0,0
645,18227,0.8619999694824219,0.51,0.02580019272863865,92,MissedShots,Bournemouth,h,Kieffer Moore,0,0,0,0,,0,0
659,18227,0.9059999847412109,0.315,0.08002720773220062,93,SavedShot,Arsenal,a,Emile Smith-Rowe,0,0,0,0,,0,0
672,18228,0.850999984741211,0.5690000152587891,0.07900895178318024,0,MissedShots,Chelsea,a,Raheem Sterling,0,0,0,0,,0,0
660,18228,0.8140000152587891,0.7680000305175781,0.015707485377788544,3,MissedShots,Leeds,h,Daniel James,0,0,0,0,,0,0
661,18228,0.9019999694824219,0.6959999847412109,0.05827680975198746,3,SavedShot,Leeds,h,Jack Harrison,0,0,0,0,,0,0
673,18228,0.9330000305175781,0.3770000076293945,0.11174706369638443,4,BlockedShot,Chelsea,a,Ruben Loftus-Cheek,0,0,0,0,,0,0
662,18228,0.855999984741211,0.7340000152587891,0.032295238226652145,19,MissedShots,Leeds,h,Rodrigo,0,0,0,0,,0,0
674,18228,0.85,0.45,0.07270079851150513,21,SavedShot,Chelsea,a,Mason Mount,0,0,0,0,,0,0
663,18228,0.899000015258789,0.515,0.020712099969387054,28,MissedShots,Leeds,h,Diego Llorente,0,0,0,0,,0,0
664,18228,0.845,0.7440000152587891,0.04773052781820297,31,SavedShot,Leeds,h,Rodrigo,0,0,0,0,,0,0
665,18228,0.9919999694824219,0.5129999923706055,0.8790608048439026,32,Goal,Leeds,h,Brenden Aaronson,0,0,1,0,,0,0
666,18228,0.924000015258789,0.5779999923706055,0.09597878158092499,36,Goal,Leeds,h,Rodrigo,0,0,1,0,,1,0
675,18228,0.9009999847412109,0.3890000152587891,0.013338950462639332,38,MissedShots,Chelsea,a,Thiago Silva,0,0,0,0,,1,0
676,18228,0.8590000152587891,0.654000015258789,0.057723160833120346,39,MissedShots,Chelsea,a,Marc Cucurella,0,0,0,0,,0,0
667,18228,0.7069999694824218,0.4759999847412109,0.023911399766802788,46,SavedShot,Leeds,h,Brenden Aaronson,0,0,0,0,,0,0
677,18228,0.8419999694824218,0.495,0.08773969858884811,47,MissedShots,Chelsea,a,Marc Cucurella,0,0,0,0,,0,0
668,18228,0.845,0.29100000381469726,0.057710595428943634,48,BlockedShot,Leeds,h,Rodrigo,0,0,0,0,,0,0
678,18228,0.8330000305175781,0.59,0.11191689223051071,49,BlockedShot,Chelsea,a,Mason Mount,0,0,0,0,,0,0
679,18228,0.769000015258789,0.455,0.027706939727067947,50,BlockedShot,Chelsea,a,Ruben Loftus-Cheek,0,0,0,0,,0,0
669,18228,0.7580000305175781,0.445,0.01784570887684822,56,BlockedShot,Leeds,h,Tyler Adams,0,0,0,0,,0,0
680,18228,0.8690000152587891,0.3240000152587891,0.05359584093093872,56,BlockedShot,Chelsea,a,Conor Gallagher,0,0,0,0,,0,0
681,18228,0.7519999694824219,0.305,0.012551926076412201,64,SavedShot,Chelsea,a,Reece James,0,0,0,0,,0,0
682,18228,0.9159999847412109,0.345,0.011674155481159687,64,SavedShot,Chelsea,a,Kalidou Koulibaly,0,0,0,0,,0,0
670,18228,0.9219999694824219,0.48200000762939454,0.4716019332408905,68,MissedShots,Leeds,h,Rodrigo,0,0,0,0,,0,0
671,18228,0.98,0.5359999847412109,0.925210177898407,68,Goal,Leeds,h,Jack Harrison,0,0,1,0,,0,0
683,18228,0.755,0.55,0.02099553868174553,74,BlockedShot,Chelsea,a,Mason Mount,0,0,0,0,,1,0
684,18228,0.7230000305175781,0.265,0.008768725208938122,78,BlockedShot,Chelsea,a,Hakim Ziyech,0,0,0,0,,0,0
685,18228,0.774000015258789,0.544000015258789,0.02302359975874424,81,BlockedShot,Chelsea,a,Hakim Ziyech,0,0,0,0,,0,0
686,18229,0.7830000305175782,0.68,0.02141529880464077,1,MissedShots,West Ham,h,Said Benrahma,0,0,0,0,,0,0
699,18229,0.9569999694824218,0.7090000152587891,0.05318862572312355,10,BlockedShot,Brighton,a,Leandro Trossard,0,0,0,0,,0,0
687,18229,0.8190000152587891,0.38599998474121094,0.07948719710111618,12,BlockedShot,West Ham,h,Jarrod Bowen,0,0,0,0,,0,0
700,18229,0.885,0.5,0.7611688375473022,21,Goal,Brighton,a,Alexis Mac Allister,0,0,0,1,,0,0
688,18229,0.8919999694824219,0.5209999847412109,0.07736151665449142,23,BlockedShot,West Ham,h,Kurt Zouma,0,0,0,0,,0,1
701,18229,0.735999984741211,0.47,0.0154251828789711,25,BlockedShot,Brighton,a,Moisés Caicedo,0,0,0,0,,0,0
702,18229,0.865,0.6719999694824219,0.03509006276726723,26,MissedShots,Brighton,a,Leandro Trossard,0,0,0,0,,0,0
703,18229,0.925,0.514000015258789,0.0525372214615345,27,MissedShots,Brighton,a,Adam Webster,0,0,0,0,,0,0
689,18229,0.9869999694824219,0.29399999618530276,0.03988673537969589,29,MissedShots,West Ham,h,Jarrod Bowen,0,0,0,0,,0,0
704,18229,0.88,0.7480000305175781,0.039874181151390076,39,BlockedShot,Brighton,a,Leandro Trossard,0,0,0,0,,0,0
690,18229,0.905,0.6890000152587891,0.05682983249425888,51,BlockedShot,West Ham,h,Said Benrahma,0,0,0,0,,0,0
691,18229,0.7609999847412109,0.6140000152587891,0.022812990471720695,51,BlockedShot,West Ham,h,Declan Rice,0,0,0,0,,0,0
692,18229,0.8809999847412109,0.605999984741211,0.06365913897752762,52,BlockedShot,West Ham,h,Aaron Cresswell,0,0,0,0,,0,0
693,18229,0.7730000305175782,0.3940000152587891,0.04448544979095459,57,SavedShot,West Ham,h,Pablo Fornals,0,0,0,0,,0,0
705,18229,0.8930000305175781,0.3890000152587891,0.35758858919143677,65,Goal,Brighton,a,Leandro Trossard,0,0,0,1,,0,0
706,18229,0.8680000305175781,0.3240000152587891,0.06541313230991364,67,MissedShots,Brighton,a,Solly March,0,0,0,0,,0,1
707,18229,0.8630000305175781,0.7419999694824219,0.04949954152107239,71,BlockedShot,Brighton,a,Leandro Trossard,0,0,0,0,,0,0
708,18229,0.9319999694824219,0.43099998474121093,0.3789635896682739,76,MissedShots,Brighton,a,Solly March,0,0,0,0,,0,0
709,18229,0.7190000152587891,0.43900001525878907,0.017700890079140663,81,MissedShots,Brighton,a,Alexis Mac Allister,0,0,0,0,,0,0
694,18229,0.78,0.37900001525878907,0.0258617103099823,82,BlockedShot,West Ham,h,Jarrod Bowen,0,0,0,0,,0,0
695,18229,0.9019999694824219,0.5029999923706054,0.10237318277359009,82,SavedShot,West Ham,h,Tomas Soucek,0,0,0,0,,0,0
696,18229,0.9319999694824219,0.5,0.12074685096740723,83,SavedShot,West Ham,h,Tomas Soucek,0,0,0,0,,0,0
697,18229,0.9269999694824219,0.515,0.054748278111219406,83,MissedShots,West Ham,h,Kurt Zouma,0,0,0,0,,0,0
698,18229,0.8919999694824219,0.42400001525878905,0.060262612998485565,90,BlockedShot,West Ham,h,Tomas Soucek,0,0,0,0,,0,0
722,18230,0.7290000152587891,0.5670000076293945,0.015476184897124767,2,MissedShots,Manchester City,a,Rodri,0,0,0,0,,0,0
723,18230,0.9219999694824219,0.5259999847412109,0.3633863627910614,4,Goal,Manchester City,a,Ilkay Gündogan,0,0,0,1,,0,0
724,18230,0.8590000152587891,0.75,0.03596865385770798,9,BlockedShot,Manchester City,a,João Cancelo,0,0,0,0,,0,1
725,18230,0.93,0.3139999961853027,0.28289464116096497,9,SavedShot,Manchester City,a,Kevin De Bruyne,0,0,0,0,,0,0
726,18230,0.9169999694824219,0.7140000152587891,0.06302756071090698,15,SavedShot,Manchester City,a,Phil Foden,0,0,0,0,,0,0
710,18230,0.8959999847412109,0.504000015258789,0.11750610172748566,17,MissedShots,Newcastle United,h,Miguel Almirón,0,0,0,0,,0,0
727,18230,0.7580000305175781,0.39099998474121095,0.06186581775546074,19,SavedShot,Manchester City,a,Kevin De Bruyne,0,0,0,0,,0,0
711,18230,0.8969999694824219,0.62,0.12759990990161896,23,SavedShot,Newcastle United,h,Allan Saint-Maximin,0,0,0,0,,0,0
712,18230,0.8919999694824219,0.664000015258789,0.05911966785788536,25,BlockedShot,Newcastle United,h,Callum Wilson,0,0,0,0,,0,0
713,18230,0.950999984741211,0.45099998474121095,0.5041122436523438,26,SavedShot,Newcastle United,h,Callum Wilson,0,0,0,0,,0,0
714,18230,0.9630000305175781,0.49900001525878906,0.6281505823135376,27,Goal,Newcastle United,h,Miguel Almirón,0,0,1,0,,0,0
715,18230,0.8780000305175781,0.6,0.06276054680347443,30,MissedShots,Newcastle United,h,Callum Wilson,0,0,0,0,,1,0
716,18230,0.9259999847412109,0.7669999694824219,0.17879343032836914,36,BlockedShot,Newcastle United,h,Miguel Almirón,0,0,0,0,,0,0
728,18230,0.8719999694824219,0.5379999923706055,0.08380591869354248,36,BlockedShot,Manchester City,a,Ilkay Gündogan,0,0,0,0,,0,0
717,18230,0.8540000152587891,0.4979999923706055,0.3228672444820404,38,Goal,Newcastle United,h,Callum Wilson,0,0,1,0,,0,0
729,18230,0.7659999847412109,0.54,0.0268666110932827,42,SavedShot,Manchester City,a,Rodri,0,0,0,0,,1,0
730,18230,0.9219999694824219,0.544000015258789,0.34775540232658386,48,MissedShots,Manchester City,a,Rúben Dias,0,0,0,0,,0,0
731,18230,0.8219999694824218,0.605999984741211,0.05562621355056763,51,SavedShot,Manchester City,a,Erling Haaland,0,0,0,0,,0,0
718,18230,0.7519999694824219,0.46599998474121096,0.06569058448076248,53,Goal,Newcastle United,h,Kieran Trippier,0,0,1,0,,0,0
732,18230,0.9169999694824219,0.524000015258789,0.0922098159790039,59,SavedShot,Manchester City,a,Rúben Dias,0,0,0,0,,1,0
733,18230,0.8869999694824219,0.545,0.09514707326889038,59,BlockedShot,Manchester City,a,Rodri,0,0,0,0,,0,0
734,18230,0.86,0.63,0.038988348096609116,59,BlockedShot,Manchester City,a,Ilkay Gündogan,0,0,0,0,,0,0
735,18230,0.9669999694824218,0.5670000076293945,0.5415263772010803,59,Goal,Manchester City,a,Erling Haaland,0,0,0,1,,0,0
736,18230,0.865999984741211,0.44299999237060544,0.3397892713546753,61,SavedShot,Manchester City,a,Erling Haaland,0,0,0,0,,0,1
737,18230,0.914000015258789,0.5159999847412109,0.5037397742271423,63,Goal,Manchester City,a,Bernardo Silva,0,0,0,1,,0,0
738,18230,0.7609999847412109,0.47200000762939454,0.022128809243440628,65,MissedShots,Manchester City,a,Kevin De Bruyne,0,0,0,0,,0,1
719,18230,0.86,0.610999984741211,0.06951899826526642,72,MissedShots,Newcastle United,h,Allan Saint-Maximin,0,0,0,0,,0,0
739,18230,0.955999984741211,0.5609999847412109,0.5804896354675293,77,MissedShots,Manchester City,a,Erling Haaland,0,0,0,0,,0,0
720,18230,0.7340000152587891,0.7480000305175781,0.021691126748919487,78,BlockedShot,Newcastle United,h,Allan Saint-Maximin,0,0,0,0,,0,0
740,18230,0.7769999694824219,0.42400001525878905,0.026081452146172523,80,BlockedShot,Manchester City,a,Rodri,0,0,0,0,,0,0
721,18230,0.8880000305175781,0.5829999923706055,0.05489320307970047,82,MissedShots,Newcastle United,h,Sven Botman,0,0,0,0,,0,0
741,18230,0.8090000152587891,0.625,0.0347740575671196,89,BlockedShot,Manchester City,a,Phil Foden,0,0,0,0,,0,0
742,18230,0.8830000305175781,0.3609999847412109,0.07104142755270004,95,BlockedShot,Manchester City,a,Bernardo Silva,0,0,0,0,,0,0
743,18231,0.8440000152587891,0.644000015258789,0.11391137540340424,3,BlockedShot,Manchester United,h,Marcus Rashford,0,0,0,0,,0,0
744,18231,0.81,0.7469999694824219,0.057570379227399826,7,BlockedShot,Manchester United,h,Christian Eriksen,0,0,0,0,,0,0
745,18231,0.830999984741211,0.5670000076293945,0.2925167381763458,9,ShotOnPost,Manchester United,h,Anthony Elanga,0,0,0,0,,0,0
746,18231,0.8919999694824219,0.524000015258789,0.2857723534107208,15,Goal,Manchester United,h,Jadon Sancho,0,0,1,0,,0,0
755,18231,0.840999984741211,0.47,0.07027757912874222,18,MissedShots,Liverpool,a,Luis Díaz,0,0,0,0,,1,0
747,18231,0.8690000152587891,0.39799999237060546,0.15504015982151031,19,BlockedShot,Manchester United,h,Marcus Rashford,0,0,0,0,,0,0
756,18231,0.8430000305175781,0.49700000762939456,0.04890315607190132,27,MissedShots,Liverpool,a,Jordan Henderson,0,0,0,0,,0,0
757,18231,0.9169999694824219,0.40799999237060547,0.07826345413923264,34,BlockedShot,Liverpool,a,Harvey Elliott,0,0,0,0,,0,0
758,18231,0.865,0.41900001525878905,0.07041528820991516,39,BlockedShot,Liverpool,a,Mohamed Salah,0,0,0,0,,0,0
759,18231,0.9369999694824219,0.555,0.10478893667459488,40,MissedShots,Liverpool,a,James Milner,0,0,0,0,,0,0
760,18231,0.8540000152587891,0.34299999237060547,0.04664574936032295,40,MissedShots,Liverpool,a,Harvey Elliott,0,0,0,0,,0,0
761,18231,0.845999984741211,0.6680000305175782,0.046563468873500824,45,BlockedShot,Liverpool,a,James Milner,0,0,0,0,,0,0
762,18231,0.7909999847412109,0.32599998474121095,0.02294398844242096,48,BlockedShot,Liverpool,a,Harvey Elliott,0,0,0,0,,0,0
763,18231,0.85,0.6120000076293945,0.03702818974852562,48,MissedShots,Liverpool,a,Mohamed Salah,0,0,0,0,,0,0
748,18231,0.830999984741211,0.6190000152587891,0.4693777561187744,52,Goal,Manchester United,h,Marcus Rashford,0,0,1,0,,0,0
764,18231,0.9640000152587891,0.445,0.6057789921760559,54,SavedShot,Liverpool,a,Luis Díaz,0,0,0,0,,1,0
749,18231,0.8690000152587891,0.62,0.04432376101613045,55,SavedShot,Manchester United,h,Marcus Rashford,0,0,0,0,,0,0
765,18231,0.874000015258789,0.3170000076293945,0.058786626905202866,56,MissedShots,Liverpool,a,Harvey Elliott,0,0,0,0,,0,0
750,18231,0.695,0.225,0.010802031494677067,60,BlockedShot,Manchester United,h,Diogo Dalot,0,0,0,0,,0,0
751,18231,0.9019999694824219,0.42900001525878906,0.4454779326915741,60,SavedShot,Manchester United,h,Bruno Fernandes,0,0,0,0,,0,0
766,18231,0.9419999694824219,0.580999984741211,0.07773467898368835,66,SavedShot,Liverpool,a,Fabinho,0,0,0,0,,0,0
752,18231,0.8580000305175781,0.645,0.06113989278674126,75,MissedShots,Manchester United,h,Marcus Rashford,0,0,0,0,,0,0
767,18231,0.895,0.47299999237060547,0.11826593428850174,76,BlockedShot,Liverpool,a,Fabio Carvalho,0,0,0,0,,0,0
768,18231,0.8959999847412109,0.5370000076293945,0.017258301377296448,78,SavedShot,Liverpool,a,Roberto Firmino,0,0,0,0,,0,0
769,18231,0.8919999694824219,0.37099998474121093,0.06325659155845642,80,SavedShot,Liverpool,a,Fabio Carvalho,0,0,0,0,,0,0
770,18231,0.9569999694824218,0.41,0.04301169142127037,80,Goal,Liverpool,a,Mohamed Salah,0,0,0,1,,0,0
753,18231,0.8069999694824219,0.37599998474121094,0.049345001578330994,82,MissedShots,Manchester United,h,Christian Eriksen,0,0,0,0,,0,1
771,18231,0.735999984741211,0.6359999847412109,0.017977403476834297,84,MissedShots,Liverpool,a,Trent Alexander-Arnold,0,0,0,0,,0,0
754,18231,0.8119999694824219,0.6840000152587891,0.03717681020498276,90,MissedShots,Manchester United,h,Cristiano Ronaldo,0,0,0,0,,0,0
789,18232,0.59,0.23299999237060548,0.007694168947637081,6,SavedShot,Manchester United,a,Bruno Fernandes,0,0,0,0,,0,0
772,18232,0.795,0.445,0.036938317120075226,9,BlockedShot,Southampton,h,Mohamed Elyounoussi,0,0,0,0,,0,0
773,18232,0.9019999694824219,0.5829999923706055,0.041577037423849106,12,SavedShot,Southampton,h,Adam Armstrong,0,0,0,0,,0,0
790,18232,0.9359999847412109,0.5279999923706055,0.0752197727560997,18,BlockedShot,Manchester United,a,Bruno Fernandes,0,0,0,0,,0,0
791,18232,0.9630000305175781,0.4209999847412109,0.4784936308860779,18,SavedShot,Manchester United,a,Anthony Elanga,0,0,0,0,,0,0
792,18232,0.9619999694824218,0.5359999847412109,0.6622112393379211,18,BlockedShot,Manchester United,a,Bruno Fernandes,0,0,0,0,,0,0
793,18232,0.9169999694824219,0.5179999923706055,0.4808815121650696,18,BlockedShot,Manchester United,a,Christian Eriksen,0,0,0,0,,0,0
794,18232,0.9569999694824218,0.47200000762939454,0.16657580435276031,19,MissedShots,Manchester United,a,Scott McTominay,0,0,0,0,,0,0
774,18232,0.919000015258789,0.5559999847412109,0.046704042702913284,28,MissedShots,Southampton,h,Che Adams,0,0,0,0,,0,0
775,18232,0.9569999694824218,0.55,0.5104081630706787,30,MissedShots,Southampton,h,Armel Bella Kotchap,0,0,0,0,,0,0
776,18232,0.865,0.5270000076293946,0.1103154718875885,31,SavedShot,Southampton,h,Che Adams,0,0,0,0,,0,0
777,18232,0.9530000305175781,0.34200000762939453,0.11202412843704224,37,SavedShot,Southampton,h,Che Adams,0,0,0,0,,0,0
778,18232,0.855,0.35900001525878905,0.04283760115504265,38,MissedShots,Southampton,h,Che Adams,0,0,0,0,,0,0
795,18232,0.8430000305175781,0.575,0.06696353852748871,43,BlockedShot,Manchester United,a,Marcus Rashford,0,0,0,0,,0,0
796,18232,0.755,0.36700000762939455,0.056170783936977386,44,BlockedShot,Manchester United,a,Bruno Fernandes,0,0,0,0,,0,0
797,18232,0.8580000305175781,0.3220000076293945,0.05021219700574875,48,SavedShot,Manchester United,a,Scott McTominay,0,0,0,0,,0,0
798,18232,0.8969999694824219,0.5690000152587891,0.014604873955249786,49,MissedShots,Manchester United,a,Raphael Varane,0,0,0,0,,0,0
799,18232,0.8590000152587891,0.549000015258789,0.06593378633260727,54,Goal,Manchester United,a,Bruno Fernandes,0,0,0,1,,0,0
779,18232,0.9130000305175782,0.5640000152587891,0.07229246944189072,57,MissedShots,Southampton,h,Che Adams,0,0,0,0,,0,1
780,18232,0.9069999694824219,0.4570000076293945,0.022681761533021927,62,MissedShots,Southampton,h,Armel Bella Kotchap,0,0,0,0,,0,0
781,18232,0.945,0.5529999923706055,0.12207415699958801,65,SavedShot,Southampton,h,Joe Ayodele-Aribo,0,0,0,0,,0,0
782,18232,0.9169999694824219,0.46,0.035324279218912125,65,MissedShots,Southampton,h,Kyle Walker-Peters,0,0,0,0,,0,0
783,18232,0.774000015258789,0.67,0.02162550948560238,72,MissedShots,Southampton,h,Romeo Lavia,0,0,0,0,,0,0
